,date,trial_end_date,h_clients_hk,Test_group,Prolongation_tariff,prolongation_date,price_payed,converted,,,,profi,1390,258,,,,,,,,
2 294,16.03.2026,16.03.2026,Client_id_2294,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 295,20.03.2026,20.03.2026,Client_id_2295,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 296,20.03.2026,20.03.2026,Client_id_2296,A,business_plus,25.03.2026,2700,1,,,,,,,,,,,,,,
2 297,18.03.2026,18.03.2026,Client_id_2297,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 298,17.03.2026,17.03.2026,Client_id_2298,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 299,16.03.2026,16.03.2026,Client_id_2299,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
2 300,17.03.2026,17.03.2026,Client_id_2300,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 301,21.03.2026,21.03.2026,Client_id_2301,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 302,19.03.2026,19.03.2026,Client_id_2302,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 303,19.03.2026,19.03.2026,Client_id_2303,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 304,17.03.2026,17.03.2026,Client_id_2304,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 305,18.03.2026,18.03.2026,Client_id_2305,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 306,21.03.2026,21.03.2026,Client_id_2306,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 307,22.03.2026,22.03.2026,Client_id_2307,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 308,16.03.2026,16.03.2026,Client_id_2308,A,profi,17.03.2026,1390,1,,,,,,,,,,,,,,
2 309,20.03.2026,20.03.2026,Client_id_2309,A,profi,23.03.2026,1390,1,,,,,,,,,,,,,,
2 310,22.03.2026,22.03.2026,Client_id_2310,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 311,20.03.2026,20.03.2026,Client_id_2311,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 312,17.03.2026,17.03.2026,Client_id_2312,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 313,19.03.2026,19.03.2026,Client_id_2313,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 314,17.03.2026,17.03.2026,Client_id_2314,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
2 315,20.03.2026,20.03.2026,Client_id_2315,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 316,22.03.2026,22.03.2026,Client_id_2316,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 317,20.03.2026,20.03.2026,Client_id_2317,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 318,19.03.2026,19.03.2026,Client_id_2318,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 319,18.03.2026,18.03.2026,Client_id_2319,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 320,20.03.2026,20.03.2026,Client_id_2320,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 321,16.03.2026,16.03.2026,Client_id_2321,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 322,16.03.2026,16.03.2026,Client_id_2322,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 323,21.03.2026,21.03.2026,Client_id_2323,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 324,18.03.2026,18.03.2026,Client_id_2324,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 325,16.03.2026,16.03.2026,Client_id_2325,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
2 326,22.03.2026,22.03.2026,Client_id_2326,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 327,16.03.2026,16.03.2026,Client_id_2327,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 328,18.03.2026,18.03.2026,Client_id_2328,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 329,16.03.2026,16.03.2026,Client_id_2329,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 330,20.03.2026,20.03.2026,Client_id_2330,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 331,17.03.2026,17.03.2026,Client_id_2331,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 332,19.03.2026,19.03.2026,Client_id_2332,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 333,22.03.2026,22.03.2026,Client_id_2333,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 334,22.03.2026,22.03.2026,Client_id_2334,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 335,19.03.2026,19.03.2026,Client_id_2335,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 336,16.03.2026,16.03.2026,Client_id_2336,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 337,20.03.2026,20.03.2026,Client_id_2337,A,profi,24.03.2026,1390,1,,,,,,,,,,,,,,
2 338,22.03.2026,22.03.2026,Client_id_2338,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 339,17.03.2026,17.03.2026,Client_id_2339,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
2 340,20.03.2026,20.03.2026,Client_id_2340,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 341,19.03.2026,19.03.2026,Client_id_2341,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 342,16.03.2026,16.03.2026,Client_id_2342,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 343,22.03.2026,22.03.2026,Client_id_2343,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 344,17.03.2026,17.03.2026,Client_id_2344,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 345,19.03.2026,19.03.2026,Client_id_2345,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 346,19.03.2026,19.03.2026,Client_id_2346,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 347,20.03.2026,20.03.2026,Client_id_2347,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 348,19.03.2026,19.03.2026,Client_id_2348,A,profi,19.03.2026,1390,1,,,,,,,,,,,,,,
2 349,19.03.2026,19.03.2026,Client_id_2349,A,business,26.03.2026,2200,1,,,,,,,,,,,,,,
2 350,19.03.2026,19.03.2026,Client_id_2350,A,profi,20.03.2026,1390,1,,,,,,,,,,,,,,
2 351,20.03.2026,20.03.2026,Client_id_2351,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 352,22.03.2026,22.03.2026,Client_id_2352,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 353,20.03.2026,20.03.2026,Client_id_2353,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 354,16.03.2026,16.03.2026,Client_id_2354,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 355,17.03.2026,17.03.2026,Client_id_2355,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 356,19.03.2026,19.03.2026,Client_id_2356,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 357,22.03.2026,22.03.2026,Client_id_2357,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 358,17.03.2026,17.03.2026,Client_id_2358,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
2 359,21.03.2026,21.03.2026,Client_id_2359,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 360,16.03.2026,16.03.2026,Client_id_2360,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 361,18.03.2026,18.03.2026,Client_id_2361,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 362,17.03.2026,17.03.2026,Client_id_2362,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
2 363,16.03.2026,16.03.2026,Client_id_2363,A,profi,24.03.2026,1390,1,,,,,,,,,,,,,,
2 364,19.03.2026,19.03.2026,Client_id_2364,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 365,22.03.2026,22.03.2026,Client_id_2365,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 366,20.03.2026,20.03.2026,Client_id_2366,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 367,19.03.2026,19.03.2026,Client_id_2367,A,business_plus,19.03.2026,2700,1,,,,,,,,,,,,,,
2 368,21.03.2026,21.03.2026,Client_id_2368,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 369,22.03.2026,22.03.2026,Client_id_2369,A,business_plus,29.03.2026,2700,1,,,,,,,,,,,,,,
2 370,18.03.2026,18.03.2026,Client_id_2370,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 371,16.03.2026,16.03.2026,Client_id_2371,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 372,16.03.2026,16.03.2026,Client_id_2372,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 373,16.03.2026,16.03.2026,Client_id_2373,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 374,22.03.2026,22.03.2026,Client_id_2374,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 375,17.03.2026,17.03.2026,Client_id_2375,A,profi,19.03.2026,1390,1,,,,,,,,,,,,,,
2 376,19.03.2026,19.03.2026,Client_id_2376,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 377,19.03.2026,19.03.2026,Client_id_2377,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 378,16.03.2026,16.03.2026,Client_id_2378,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 379,21.03.2026,21.03.2026,Client_id_2379,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 380,19.03.2026,19.03.2026,Client_id_2380,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 381,16.03.2026,16.03.2026,Client_id_2381,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 382,22.03.2026,22.03.2026,Client_id_2382,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 383,18.03.2026,18.03.2026,Client_id_2383,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 384,21.03.2026,21.03.2026,Client_id_2384,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 385,19.03.2026,19.03.2026,Client_id_2385,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 386,20.03.2026,20.03.2026,Client_id_2386,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 387,20.03.2026,20.03.2026,Client_id_2387,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 388,16.03.2026,16.03.2026,Client_id_2388,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
2 389,19.03.2026,19.03.2026,Client_id_2389,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 390,19.03.2026,19.03.2026,Client_id_2390,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 391,16.03.2026,16.03.2026,Client_id_2391,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 392,18.03.2026,18.03.2026,Client_id_2392,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 393,19.03.2026,19.03.2026,Client_id_2393,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 394,18.03.2026,18.03.2026,Client_id_2394,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
2 395,21.03.2026,21.03.2026,Client_id_2395,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 396,18.03.2026,18.03.2026,Client_id_2396,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 397,22.03.2026,22.03.2026,Client_id_2397,A,0,05.04.2026,0,0,,,,,,,,,,,,,,
2 398,18.03.2026,18.03.2026,Client_id_2398,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 399,21.03.2026,21.03.2026,Client_id_2399,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 400,21.03.2026,21.03.2026,Client_id_2400,A,profi,03.04.2026,1390,0,,,,,,,,,,,,,,
2 401,19.03.2026,19.03.2026,Client_id_2401,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 402,21.03.2026,21.03.2026,Client_id_2402,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 403,16.03.2026,16.03.2026,Client_id_2403,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 404,17.03.2026,17.03.2026,Client_id_2404,A,business,31.03.2026,2200,0,,,,,,,,,,,,,,
2 405,16.03.2026,16.03.2026,Client_id_2405,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
2 406,19.03.2026,19.03.2026,Client_id_2406,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 407,17.03.2026,17.03.2026,Client_id_2407,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 408,22.03.2026,22.03.2026,Client_id_2408,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 409,20.03.2026,20.03.2026,Client_id_2409,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 410,22.03.2026,22.03.2026,Client_id_2410,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 411,20.03.2026,20.03.2026,Client_id_2411,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 412,20.03.2026,20.03.2026,Client_id_2412,A,profi,22.03.2026,1390,1,,,,,,,,,,,,,,
2 413,16.03.2026,16.03.2026,Client_id_2413,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 414,19.03.2026,19.03.2026,Client_id_2414,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 415,18.03.2026,18.03.2026,Client_id_2415,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 416,19.03.2026,19.03.2026,Client_id_2416,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 417,19.03.2026,19.03.2026,Client_id_2417,A,business_plus,19.03.2026,2700,1,,,,,,,,,,,,,,
2 418,21.03.2026,21.03.2026,Client_id_2418,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 419,22.03.2026,22.03.2026,Client_id_2419,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 420,22.03.2026,22.03.2026,Client_id_2420,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 421,21.03.2026,21.03.2026,Client_id_2421,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 422,16.03.2026,16.03.2026,Client_id_2422,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 423,16.03.2026,16.03.2026,Client_id_2423,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 424,21.03.2026,21.03.2026,Client_id_2424,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 425,16.03.2026,16.03.2026,Client_id_2425,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 426,20.03.2026,20.03.2026,Client_id_2426,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 427,19.03.2026,19.03.2026,Client_id_2427,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 428,22.03.2026,22.03.2026,Client_id_2428,A,0,05.04.2026,0,0,,,,,,,,,,,,,,
2 429,21.03.2026,21.03.2026,Client_id_2429,A,business_plus,03.04.2026,2700,0,,,,,,,,,,,,,,
2 430,21.03.2026,21.03.2026,Client_id_2430,A,business,24.03.2026,2200,1,,,,,,,,,,,,,,
2 431,19.03.2026,19.03.2026,Client_id_2431,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 432,20.03.2026,20.03.2026,Client_id_2432,A,business,20.03.2026,2200,1,,,,,,,,,,,,,,
2 433,20.03.2026,20.03.2026,Client_id_2433,A,business,22.03.2026,2200,1,,,,,,,,,,,,,,
2 434,20.03.2026,20.03.2026,Client_id_2434,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
2 435,21.03.2026,21.03.2026,Client_id_2435,A,0,04.04.2026,0,0,,,,,,,,,,,,,,
2 436,16.03.2026,16.03.2026,Client_id_2436,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 437,18.03.2026,18.03.2026,Client_id_2437,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 438,18.03.2026,18.03.2026,Client_id_2438,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 439,17.03.2026,17.03.2026,Client_id_2439,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 440,18.03.2026,18.03.2026,Client_id_2440,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 441,17.03.2026,17.03.2026,Client_id_2441,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 442,20.03.2026,20.03.2026,Client_id_2442,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 443,20.03.2026,20.03.2026,Client_id_2443,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 444,17.03.2026,17.03.2026,Client_id_2444,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 445,17.03.2026,17.03.2026,Client_id_2445,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 446,22.03.2026,22.03.2026,Client_id_2446,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 447,16.03.2026,16.03.2026,Client_id_2447,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
2 448,20.03.2026,20.03.2026,Client_id_2448,A,business,29.03.2026,2200,1,,,,,,,,,,,,,,
2 449,16.03.2026,16.03.2026,Client_id_2449,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 450,20.03.2026,20.03.2026,Client_id_2450,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 451,19.03.2026,19.03.2026,Client_id_2451,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 452,21.03.2026,21.03.2026,Client_id_2452,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 453,19.03.2026,19.03.2026,Client_id_2453,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
2 454,21.03.2026,21.03.2026,Client_id_2454,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 455,21.03.2026,21.03.2026,Client_id_2455,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 456,22.03.2026,22.03.2026,Client_id_2456,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 457,21.03.2026,21.03.2026,Client_id_2457,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 458,16.03.2026,16.03.2026,Client_id_2458,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 459,18.03.2026,18.03.2026,Client_id_2459,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 460,21.03.2026,21.03.2026,Client_id_2460,A,0,04.04.2026,0,0,,,,,,,,,,,,,,
2 461,17.03.2026,17.03.2026,Client_id_2461,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 462,20.03.2026,20.03.2026,Client_id_2462,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 463,20.03.2026,20.03.2026,Client_id_2463,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 464,22.03.2026,22.03.2026,Client_id_2464,A,business_plus,05.04.2026,2700,0,,,,,,,,,,,,,,
2 465,20.03.2026,20.03.2026,Client_id_2465,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 466,20.03.2026,20.03.2026,Client_id_2466,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 467,17.03.2026,17.03.2026,Client_id_2467,A,business,22.03.2026,2200,1,,,,,,,,,,,,,,
2 468,21.03.2026,21.03.2026,Client_id_2468,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 469,18.03.2026,18.03.2026,Client_id_2469,A,profi,18.03.2026,1390,1,,,,,,,,,,,,,,
2 470,17.03.2026,17.03.2026,Client_id_2470,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 471,20.03.2026,20.03.2026,Client_id_2471,A,profi,24.03.2026,1390,1,,,,,,,,,,,,,,
2 472,20.03.2026,20.03.2026,Client_id_2472,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
2 473,20.03.2026,20.03.2026,Client_id_2473,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 474,17.03.2026,17.03.2026,Client_id_2474,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 475,18.03.2026,18.03.2026,Client_id_2475,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 476,19.03.2026,19.03.2026,Client_id_2476,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 477,21.03.2026,21.03.2026,Client_id_2477,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 478,19.03.2026,19.03.2026,Client_id_2478,A,profi,20.03.2026,1390,1,,,,,,,,,,,,,,
2 479,20.03.2026,20.03.2026,Client_id_2479,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 480,18.03.2026,18.03.2026,Client_id_2480,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
2 481,17.03.2026,17.03.2026,Client_id_2481,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 482,18.03.2026,18.03.2026,Client_id_2482,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 483,20.03.2026,20.03.2026,Client_id_2483,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 484,22.03.2026,22.03.2026,Client_id_2484,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 485,20.03.2026,20.03.2026,Client_id_2485,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 486,18.03.2026,18.03.2026,Client_id_2486,A,profi,29.03.2026,1390,0,,,,,,,,,,,,,,
2 487,18.03.2026,18.03.2026,Client_id_2487,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 488,19.03.2026,19.03.2026,Client_id_2488,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 489,18.03.2026,18.03.2026,Client_id_2489,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 490,20.03.2026,20.03.2026,Client_id_2490,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 491,17.03.2026,17.03.2026,Client_id_2491,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 492,19.03.2026,19.03.2026,Client_id_2492,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 493,16.03.2026,16.03.2026,Client_id_2493,A,profi,23.03.2026,1390,1,,,,,,,,,,,,,,
2 494,22.03.2026,22.03.2026,Client_id_2494,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 495,20.03.2026,20.03.2026,Client_id_2495,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 496,21.03.2026,21.03.2026,Client_id_2496,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 497,22.03.2026,22.03.2026,Client_id_2497,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 498,21.03.2026,21.03.2026,Client_id_2498,A,0,04.04.2026,0,0,,,,,,,,,,,,,,
2 499,21.03.2026,21.03.2026,Client_id_2499,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 500,22.03.2026,22.03.2026,Client_id_2500,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 501,16.03.2026,16.03.2026,Client_id_2501,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 502,22.03.2026,22.03.2026,Client_id_2502,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 503,19.03.2026,19.03.2026,Client_id_2503,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 504,21.03.2026,21.03.2026,Client_id_2504,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 505,22.03.2026,22.03.2026,Client_id_2505,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 506,16.03.2026,16.03.2026,Client_id_2506,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 507,16.03.2026,16.03.2026,Client_id_2507,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
2 508,22.03.2026,22.03.2026,Client_id_2508,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 509,18.03.2026,18.03.2026,Client_id_2509,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 510,17.03.2026,17.03.2026,Client_id_2510,A,profi,18.03.2026,1390,1,,,,,,,,,,,,,,
2 511,20.03.2026,20.03.2026,Client_id_2511,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 512,21.03.2026,21.03.2026,Client_id_2512,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 513,22.03.2026,22.03.2026,Client_id_2513,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 514,21.03.2026,21.03.2026,Client_id_2514,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 515,19.03.2026,19.03.2026,Client_id_2515,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 516,22.03.2026,22.03.2026,Client_id_2516,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
2 517,16.03.2026,16.03.2026,Client_id_2517,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
2 518,20.03.2026,20.03.2026,Client_id_2518,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
2 519,18.03.2026,18.03.2026,Client_id_2519,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 520,22.03.2026,22.03.2026,Client_id_2520,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 521,20.03.2026,20.03.2026,Client_id_2521,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
2 522,16.03.2026,16.03.2026,Client_id_2522,A,business_plus,28.03.2026,2700,0,,,,,,,,,,,,,,
2 523,21.03.2026,21.03.2026,Client_id_2523,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 524,21.03.2026,21.03.2026,Client_id_2524,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 525,17.03.2026,17.03.2026,Client_id_2525,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 526,16.03.2026,16.03.2026,Client_id_2526,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
2 527,21.03.2026,21.03.2026,Client_id_2527,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 528,17.03.2026,17.03.2026,Client_id_2528,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
2 529,16.03.2026,16.03.2026,Client_id_2529,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
2 530,20.03.2026,20.03.2026,Client_id_2530,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
2 531,17.03.2026,17.03.2026,Client_id_2531,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 532,21.03.2026,21.03.2026,Client_id_2532,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 533,21.03.2026,21.03.2026,Client_id_2533,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 534,16.03.2026,16.03.2026,Client_id_2534,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
2 535,22.03.2026,22.03.2026,Client_id_2535,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
2 536,21.03.2026,21.03.2026,Client_id_2536,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
2 537,17.03.2026,17.03.2026,Client_id_2537,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 538,22.03.2026,22.03.2026,Client_id_2538,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
2 539,16.03.2026,16.03.2026,Client_id_2539,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
2 540,16.03.2026,16.03.2026,Client_id_2540,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
2 541,18.03.2026,18.03.2026,Client_id_2541,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
2 542,17.03.2026,17.03.2026,Client_id_2542,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 543,16.03.2026,16.03.2026,Client_id_2543,A,business,22.03.2026,2200,1,,,,,,,,,,,,,,
2 544,22.03.2026,22.03.2026,Client_id_2544,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
2 545,21.03.2026,21.03.2026,Client_id_2545,A,business,30.03.2026,2200,1,,,,,,,,,,,,,,
